"title","release_year","runtime_minutes","rating","box_office","director_id","country_id"
"Shrek Forever After","2010","93",,"752600867",,
"Certified Copy","2010","106",,"7736632",,
"StreetDance 3D","2010","98",,"18144030",,
"Prince of Persia: The Sands of Time","2010","116",,"336365676",,
"Leap Year","2010","94",,"0",,
"Outrage","2010","109",,"8428636",,
"The Reef","2010","88",,"0",,
"Just Wright","2010","100",,"21520719",,
"Poetry","2010","139",,"349899",,
"The Housemaid","2010","107",,"0",,
"Letters to Juliet","2010","105",,"82148538",,
"Robin Hood","2010","140",,"321669741",,
"The Switch","2010","101",,"49830607",,
"Room in Rome","2010","109",,"844281",,
"Four Lions","2010","97",,"6200000",,
"Survival of the Dead","2010","90",,"0",,
"Ong Bak 3","2010","95",,"2340363",,
"Enter the Void","2010","161",,"754249",,
"Furry Vengeance","2010","92",,"36236710",,
"A Nightmare on Elm Street","2010","95",,"115664037",,
"Ip Man 2","2010","108",,"36000000",,
"Iron Man 2","2010","124",,"623933331",,
"Dog Pound","2010","91",,"430041",,
"The Losers","2010","97",,"23580000",,
"The Back-Up Plan","2010","106",,"77477008",,
"Camping 2","2010","99",,"0",,
"Undisputed III: Redemption","2010","96",,"282548",,
"The Joneses","2010","96",,"7022728",,
"Death at a Funeral","2010","92",,"49050886",,
"Cemetery Junction","2010","94",,"0",,
"Basilicata Coast to Coast","2010","105",,"0",,
"The Extraordinary Adventures of Adèle Blanc-Sec","2010","105",,"34604339",,
"Date Night","2010","88",,"152300000",,
"Wrecked","2010","86",,"8020",,
"The Last Song","2010","107",,"89137047",,
"6 Souls","2010","112",,"851517",,
"Happy Family","2010","90",,"0",,
"Nanny McPhee and the Big Bang","2010","109",,"93251121",,
"Greenberg","2010","107",,"6344112",,
"Kick-Ass","2010","118",,"96188903",,
"Hot Tub Time Machine","2010","101",,"64780213",,
"Clash of the Titans","2010","106",,"493214993",,
"Boy","2010","87",,"9116968",,
"All That Glitters","2010","100",,"0",,
"22 Bullets","2010","117",,"0",,
"Tekken","2010","92",,"967000",,
"I Am Love","2010","120",,"12014663",,
"Diary of a Wimpy Kid","2010","92",,"76196538",,
"The Runaways","2010","106",,"2995811",,
"Never Let Me Go","2010","103",,"9918093",,
"Repo Men","2010","111",,"18409891",,
"How to Train Your Dragon","2010","98",,"495141736",,
"Heartbreaker","2010","105",,"47355187",,
"The Bounty Hunter","2010","110",,"136300000",,
"13","2010","91",,"3701600",,
"Ben 10 Alien Swarm","2010","67",,"0",,
"She's Out of My League","2010","104",,"49800000",,
"Remember Me","2010","113",,"56000000",,
"Green Zone","2010","115",,"94882889",,
"The Round Up","2010","115",,"25346148",,
"Nine Dead","2010","98",,"0",,
"Exit Through the Gift Shop","2010","87",,"4790751",,
"Ondine","2010","111",,"1790061",,
"Brooklyn's Finest","2010","133",,"45700000",,
"Alice in Wonderland","2010","108",,"1025467110",,
"Birdemic: Shock and Terror","2010","93",,"0",,
"The Crazies","2010","101",,"54956140",,
"Cop Out","2010","107",,"55600000",,
"And Soon the Darkness","2010","91",,"177182",,
"Chloe","2010","96",,"13657649",,
"Justice League: Crisis on Two Earths","2010","75",,"0",,
"The Killer Inside Me","2010","109",,"3977192",,
"The Pimp","2010","90",,"0",,
"Scooby-Doo! Abracadabra-Doo","2010","75",,"0",,
"Centurion","2010","97",,"6890432",,
"Starstruck","2010","81",,"0",,
"Little Big Soldier","2010","96",,"0",,
"Shutter Island","2010","138",,"294804195",,
"Sorry if I Want to Marry You","2010","106",,"0",,
"Loose Cannons","2010","108",,"8220215",,
"The Ghost Writer","2010","128",,"60300000",,
"Waiting for Forever","2010","94",,"0",,
"The Horde","2010","98",,"0",,
"Valentine's Day","2010","125",,"216528528",,
"My Name Is Khan","2010","165",,"42345360",,
"The Wolfman","2010","103",,"140700000",,
"Dante's Inferno: An Animated Epic","2010","84",,"0",,
"Temple Grandin","2010","108",,"0",,
"Frozen","2010","93",,"3065860",,
"The Disappearance of Haruhi Suzumiya","2010","162",,"7701498",,
"From Paris with Love","2010","92",,"52800000",,
"Dear John","2010","108",,"114977104",,
"I Love You Phillip Morris","2010","98",,"20768906",,
"Planet Hulk","2010","81",,"7000000",,
"Percy Jackson & the Olympians: The Lightning Thief","2010","118",,"226497209",,
"Kiss Me Again","2010","139",,"0",,
"When in Rome","2010","91",,"43042835",,
"The Final","2010","93",,"0",,
"Edge of Darkness","2010","117",,"81126522",,
"Louis C.K.: Hilarious","2010","84",,"0",,
"Barbie in A Mermaid Tale","2010","75",,"16441438",,
"Tucker and Dale vs. Evil","2010","89",,"5224938",,
"Hesher","2010","106",,"449702",,
"Oceans","2010","84",,"19406406",,
"Extraordinary Measures","2010","105",,"15134293",,
"Legion","2010","100",,"67900000",,
"Gainsbourg: A Heroic Life","2010","130",,"0",,
"Smokin' Aces 2: Assassins' Ball","2010","86",,"0",,
"The First Beautiful Thing","2010","122",,"0",,
"The Spy Next Door","2010","94",,"66166000",,
"Henry's Crime","2010","108",,"2200000",,
"Tooth Fairy","2010","101",,"112462508",,
"The Book of Eli","2010","118",,"157107755",,
"Leap Year","2010","100",,"32686500",,
"A Serbian Film","2010","104",,"0",,
"Daybreakers","2010","98",,"51417188",,
"Me, Them and Lara","2010","115",,"22039646",,
"The Lovely Bones","2009","136",,"93600000",,
"Nowhere Boy","2009","98",,"6577779",,
"The Gruffalo","2009","27",,"0",,
"Solomon Kane","2009","104",,"19700000",,
"It's Complicated","2009","121",,"219103655",,
"3 Idiots","2009","171",,"70000000",,
"Sherlock Holmes","2009","129",,"524028679",,
"Alvin and the Chipmunks: The Squeakquel","2009","88",,"443140005",,
"The New Daughter","2009","108",,"0",,
"Natale a Beverly Hills","2009","97",,"23324363",,
"Bodyguards and Assassins","2009","139",,"6604537",,
"Me & Marilyn","2009","96",,"0",,
"Did You Hear About the Morgans?","2009","103",,"85280250",,
"Crazy Heart","2009","112",,"47405566",,
"Avatar","2009","162",,"2923706026",,
"One Piece Film: Strong World","2009","114",,"53000000",,
"A Single Man","2009","101",,"25000000",,
"Invictus","2009","134",,"122400000",,
"RTT","2009","88",,"0",,
"The Princess and the Frog","2009","98",,"270997378",,
"American Pie Presents: The Book of Love","2009","93",,"5021219",,
"Cracks","2009","104",,"101860",,
"Everybody's Fine","2009","99",,"16443609",,
"Up in the Air","2009","110",,"166842739",,
